,logFC,AveExpr,t,P.Value,adj.P.Val,B
CCDC82,-0.7707263595474121,3.4757550615975426,-11.643552736256636,8.661243902520025e-28,4.0952747790325994e-27,51.47806242406995
FMO2,-2.468897348529218,0.010419434700339656,-11.646354990319058,8.441779027478181e-28,3.9933037142820775e-27,51.98040125841212
PCED1A,-0.8048011563061621,4.574128467097961,-11.647792262965973,8.331371348402745e-28,3.9419642358752614e-27,51.404591524372236
ADAMTS2,-1.944833398915084,3.304445309169175,-11.651300593040707,8.067866301285148e-28,3.81900824714654e-27,51.575499505904176
CFL1P5,-1.292709066777979,-2.276088155759619,-11.652423735753866,7.985273811780965e-28,3.7816168177865976e-27,52.19057244115483
RP4-758J18.13,-1.0189918702361833,0.4356414940222764,-11.653632114921818,7.897352465445641e-28,3.74251114241324e-27,52.00767295870921
CHRNB1,-0.8351692488513573,2.978949664311156,-11.656331358120616,7.704419320145087e-28,3.65190519027324e-27,51.6756958235388
VIP,-1.886672668579549,-2.4733007088682037,-11.658547741691985,7.549510952751456e-28,3.5792861973056165e-27,52.258234642272186
HOXB2,-1.2016520071435801,0.4821776435773426,-11.6660666875811,7.0467193209330945e-28,3.341662810963147e-27,52.11625380617597
POU6F2,-3.196767413823129,-3.800874627914821,-11.668578288733865,6.8863057260679145e-28,3.2663297010976604e-27,52.42211236423838
SCGB2B2,-1.779296092710158,-3.3285343693051224,-11.669586329271757,6.822949570333042e-28,3.237009483300313e-27,52.407134389856154
AC024937.6,-2.0924242005309845,-2.834087688192291,-11.674293123194515,6.534714777699604e-28,3.1016636039779615e-27,52.42259244260559
SLC35E2,-1.0992854619156045,-0.16827868264596446,-11.674456645962659,6.524921753807918e-28,3.0977154519716932e-27,52.2510123240946
UHRF2,-0.6707455756606717,3.851416317546358,-11.675070185043246,6.488308219415345e-28,3.08102956211577e-27,51.71371350392735
RP1-283E3.4,-1.6328826185790377,-0.05515986541324961,-11.676525670731962,6.4022662721949095e-28,3.0408593060811776e-27,52.26050642813454
TBC1D3B,-1.6922066281768278,-1.930685492711765,-11.677051602188719,6.371455517478333e-28,3.0269097542093967e-27,52.392995790214876
AC009950.2,-1.559364978391688,-2.1390934848801635,-11.681237731805917,6.131421034898905e-28,2.9141940709658682e-27,52.44409926818958
FFAR2,-2.2383010689716825,-2.2117991447887753,-11.68672407409375,5.8304039801820605e-28,2.7723788724420153e-27,52.49852730594671
NLGN3,-1.4235864370156701,-2.0398750369312286,-11.688061544679687,5.7592790354353285e-28,2.739178840155077e-27,52.50002771294203
CTC-463A16.1,-1.1061939012260735,-0.22909053296736331,-11.689031161940525,5.708256442485601e-28,2.7161420494228606e-27,52.388658540985006
TMEM170A,-0.6568353695086788,3.4845123469485655,-11.689202237110742,5.699301020236602e-28,2.7124953394069647e-27,51.892822653298296
RP11-108K14.12,-2.8675479892289135,-2.6233172942459038,-11.693143495872098,5.49681130212995e-28,2.6167164047741464e-27,52.58181721625733
CTD-3088G3.8,-1.8027042030726201,-0.15144426284566567,-11.69332129133289,5.487847402991252e-28,2.6130414646344427e-27,52.421482572105134
TRPV3,-2.6652272987563457,-1.3588188241203325,-11.697079227224942,5.301749640911885e-28,2.5250033493893952e-27,52.539633560016114
RP11-418J17.1,-1.0721373253296131,0.30710113745082934,-11.704784356137436,4.939589203188942e-28,2.3551916466419377e-27,52.48596257261878
SAA1,-4.6927509750424,7.415028821137183,-11.705622599024505,4.9017055596150255e-28,2.3376594429744408e-27,52.01801804393448
TRIM63,-2.567530152756007,-4.41711933863657,-11.709076681199084,4.748627264990928e-28,2.2651696217716206e-27,52.818849329431984
XXbac-BPG283O16.9,-1.136423483526836,1.6190267274308212,-11.71026891268206,4.696901789347824e-28,2.241004731523679e-27,52.384824959082884
FAM20A,-1.3493527124818945,6.0631868821764465,-11.711457635825722,4.64588667218976e-28,2.2171678658487053e-27,51.99465588984515
LRIG2,-0.7019711601271612,2.9216055981194855,-11.712587284491752,4.597917790839957e-28,2.1947742582048093e-27,52.198636136962406
AP001065.7,-2.279954776046258,-4.506390301049805,-11.71302356339139,4.579524035805631e-28,2.186491096249731e-27,52.858625353587
MOGAT2,-3.830589754595439,3.3607449036816064,-11.718843637714999,4.341036683022805e-28,2.0735681931664313e-27,52.182684866368305
CTGLF12P,-1.633066836314543,0.07631153558287965,-11.718848063233377,4.3408601257549295e-28,2.0735681931664313e-27,52.63509147700623
SLAIN1,-2.6366155007141896,0.20216305343548435,-11.720448768078633,4.277465953020427e-28,2.044132364306895e-27,52.63853917804413
RP11-118B18.2,-2.8970380614704876,-3.6997754709147284,-11.720730051105827,4.266421588222752e-28,2.0393184482804382e-27,52.89146909412806
LILRA6,-1.6715331472430237,0.11014600077030227,-11.721245333750007,4.246262949862537e-28,2.030144792532731e-27,52.65401002599662
AP1G2,-1.4285398245007643,4.0352900341880575,-11.724802825079133,4.1096505822016695e-28,1.966172919771792e-27,52.14722594014069
SLC24A4,-1.552303844738543,-2.508818028058761,-11.72492058278529,4.105204094669277e-28,1.9644930872713335e-27,52.86448781954382
PLAC8,-2.154607958535001,-0.19361341880210464,-11.72542048048143,4.086381371803125e-28,1.955931357155447e-27,52.71765193077711
TTC36,-3.9724252672260034,1.7311483945694544,-11.727957992784658,3.992152142204959e-28,1.911264450483947e-27,52.53061013797717
RNF146,-0.6448572823001095,3.9513730848714093,-11.729467946074257,3.9371100859942088e-28,1.885342524763711e-27,52.19884276279862
GDF7,-2.1051890638195787,2.537907139524643,-11.734805890319874,3.74851085341734e-28,1.7966675822529528e-27,52.46696414669606
C1orf174,-0.5869855280183662,3.7571419557674313,-11.735443199117517,3.7266029610915564e-28,1.7865748000868742e-27,52.27686515705183
MOK,-0.9481669308788783,1.5475963359633709,-11.739990940294438,3.573926213248907e-28,1.7153375744256577e-27,52.66610771868137
RP11-188P20.3,-1.595606072714894,-2.768770331182059,-11.741413547403953,3.527456741464385e-28,1.693421118650891e-27,53.030118536076955
TANC1,-1.0826622320573045,3.43604011004836,-11.744811135180383,3.418892628597019e-28,1.6416781407961407e-27,52.408324512142016
PRR33,-1.8312870052821877,-2.9213862621838373,-11.756016540873917,3.0838647053182666e-28,1.4828390660668395e-27,53.172037252465074
C9orf72,-1.2037319536273081,2.6992861605410305,-11.75722457769316,3.0497566144937323e-28,1.4667744028901273e-27,52.6447607915189
ANKS3,-0.8147271724772693,3.2376842686198644,-11.758782661692788,3.0063188861936504e-28,1.4465456029032128e-27,52.5678155621912
ZBTB1,-0.8946847073427051,3.457385448807077,-11.760020051658204,2.9722607991489747e-28,1.4304856453832703e-27,52.544241466272986
RP11-400F19.18,-1.9183323672499226,-2.9283119382820852,-11.761814960237905,2.9235387233482534e-28,1.4073592437882962e-27,53.22535640212248
ACSL1,-1.8297356532368312,8.5456590201056,-11.763605642736207,2.875723309877685e-28,1.3849763053740202e-27,52.62965612890135
ZNF32-AS2,-1.8067916043548435,-3.804920919831152,-11.766515515198314,2.7996770561749035e-28,1.349279880927983e-27,53.3140267575281
RP5-890O3.9,-1.1159652974148142,-1.8534716513521712,-11.7686630871884,2.7448391269268057e-28,1.323154835502495e-27,53.2235412666863
BAZ2A,-0.6781210148148684,5.483524046189828,-11.771830808402228,2.665896910938075e-28,1.2859860546723103e-27,52.528540392936335
DDX55,-0.620353872096183,3.577060747272368,-11.773444980826286,2.6265434986617027e-28,1.2675848598895162e-27,52.64940324831795
STAT4,-1.750321144721893,1.5079493463674671,-11.774970075545234,2.589893042870572e-28,1.2504718064232326e-27,52.991456874463715
C7,-3.5626766538354504,4.4638497329226645,-11.774998942028049,2.5892042649745497e-28,1.2504266998680263e-27,52.572475988141555
LINC01004,-1.3657758133641298,-1.4661902713554247,-11.778346721845406,2.5105474476568626e-28,1.2129981146339334e-27,53.28802856341635
RP13-104F24.1,-1.8991941362682487,-0.6173915337461011,-11.794946527846493,2.15429576140323e-28,1.0432712445642618e-27,53.38526249768759
ACVR1C,-1.9135169500227747,-0.009116196636152585,-11.796219482396209,2.129151310174715e-28,1.0315701261268637e-27,53.349727896110124
RP11-102K13.5,-2.0253351881478685,-3.8534372828354577,-11.796403004360421,2.1255503993871696e-28,1.0300631065604227e-27,53.58930050780869
HTR2A,-2.0214472839049082,-4.315616051722027,-11.797457545253444,2.104976243907066e-28,1.0203280879478447e-27,53.620112897263844
BCS1L,-0.6528602439604354,4.264829153104837,-11.799145325769542,2.0724591502795823e-28,1.0047982348412296e-27,52.80728734809803
GRAPL,-2.157798597081263,-2.7942065034226773,-11.799975794661895,2.0566431507823808e-28,9.978211156359976e-28,53.566503868201536
ZNF471,-2.247566842339219,0.2225549691498595,-11.809707012961557,1.8800275439497427e-28,9.129761504179524e-28,53.45303536098415
MAMDC2-AS1,-1.9151172639755067,-2.8172247422823586,-11.810211173050037,1.871300273098643e-28,9.089481876940517e-28,53.661454881849316
TECTA,-1.4865307503636684,-0.8204945307671667,-11.811825941904802,1.8436182173164655e-28,8.961003424072785e-28,53.55376599625783
CTD-3212A4.2,-2.8522343666891663,-3.9225512752543326,-11.81236363005778,1.834491339102473e-28,8.918940184066954e-28,53.73848435940407
LINC00310,-1.6229684651732053,-3.134588533260774,-11.81393563040226,1.8080648081705536e-28,8.792494828896999e-28,53.71309462208622
GRHL2,-3.171459483693544,-2.8199193896328363,-11.81930845841467,1.7205708093840997e-28,8.370893840512913e-28,53.7448750489536
FAM106A,-2.295354682648677,-4.696062455051004,-11.822130464611853,1.6763167549498171e-28,8.159369827163617e-28,53.861671328230514
PELI2,-1.8090096426459832,0.18079849329274458,-11.82433906050273,1.6424737270613985e-28,8.00020308197369e-28,53.59094087105039
RP11-563J2.2,-2.1956089638867566,-3.6802227576854767,-11.824763509304058,1.636048078192854e-28,7.970753371905476e-28,53.840276863000526
PDE2A,-1.621610190351026,2.682262482670445,-11.829792533321854,1.5617922798966745e-28,7.6142811640366425e-28,53.31294894648901
CPNE8,-1.1345082259392671,3.1513739691025493,-11.830302706258157,1.5544493342164302e-28,7.580241320303619e-28,53.23791765445569
DOC2GP,-1.9407215857555205,-2.4172396465194543,-11.83823475232023,1.4446041833553494e-28,7.04621961519099e-28,53.89481492414323
C9orf172,-1.1981778876746811,2.0094287056187854,-11.841660587906405,1.3995841128440655e-28,6.831388594483827e-28,53.531173573305026
LRRC75B,-1.3386783918957952,4.1668258134326415,-11.841737584519834,1.398588482439812e-28,6.828115736095623e-28,53.206552832862485
AZGP1P1,-2.5570584855847422,2.2278422825493074,-11.842185523229853,1.392810222744658e-28,6.801486423693572e-28,53.50186675252044
PPM1K,-1.456542085959251,2.591162041116928,-11.843371626916973,1.3776243594538883e-28,6.730459274624335e-28,53.4530855014159
RP11-73M18.10,-1.8978674466707268,-2.0375555597306145,-11.843639509926689,1.3742174860496264e-28,6.715376886807888e-28,53.92130287352128
TMEM120B,-0.6887991284901944,3.5112396193595,-11.847096294055588,1.3309997857587808e-28,6.505698976097666e-28,53.33496287276087
ZDHHC11,-1.8632712832271983,1.3583894799708187,-11.8501763234899,1.2936332751636427e-28,6.32581856938268e-28,53.70083635859297
RP5-908M14.10,-1.6667379460516485,-2.017858777652505,-11.850417301560476,1.2907541800458565e-28,6.313393116791599e-28,53.9822490232335
AF131215.2,-2.247342634644828,-3.0654561809623453,-11.85352413339008,1.2542012682469438e-28,6.138892854111061e-28,54.0719591107151
RP11-417L19.5,-1.8314849973924248,-3.6660015746171073,-11.853904460897352,1.2497979545807265e-28,6.12019268828608e-28,54.106452878670495
ABCA8,-2.757925759595615,3.6434537645075413,-11.857247013738146,1.2117547139514145e-28,5.938050456631254e-28,53.409251282607485
CLHC1,-1.1153662123448558,-0.7073013595398882,-11.863183090333326,1.1470119793057376e-28,5.624723932140651e-28,54.01721941613359
NEK9,-0.5868815295530645,5.731823230007348,-11.864750568093758,1.1304983205557908e-28,5.546334087043512e-28,53.387959352203865
CH507-396I9.7,-1.856522384164649,-3.186829664592537,-11.870158059499731,1.0753244652244947e-28,5.284087086990756e-28,54.231028763287334
ADGRG7,-2.57863015185377,0.8463791837904492,-11.873117685164711,1.0462701016568231e-28,5.146325748266571e-28,53.97258295185393
WASH2P,-0.7114398448672925,3.7336772481402503,-11.874127517647448,1.0365365065459944e-28,5.099643065585739e-28,53.55237027898829
WDR11,-0.7259575260297151,4.818415843240697,-11.876831660107008,1.0109132336975637e-28,4.97591062745487e-28,53.49336069982489
C9orf173,-2.421314329305954,-1.473803634968507,-11.88184561912799,9.650596126284732e-29,4.754667380726207e-28,54.237233126998994
PKP1,-2.5830340168367174,-2.6338274974577383,-11.883576792430524,9.497132931818514e-29,4.680156803542568e-28,54.323515652354544
RP11-890B15.3,-1.0204196204689977,1.4691953810164693,-11.885907280959149,9.294370732111587e-29,4.5813111590363686e-28,54.014937274620536
IL17RC,-1.0197755046178845,5.434661605748453,-11.888860638458587,9.043594157896345e-29,4.458746668974106e-28,53.60286334061594
ADGRF3,-1.5393169353178027,-3.0195104740628027,-11.89014174663215,8.936917129569154e-29,4.408221476569774e-28,54.40545856211902
AC026150.6,-2.1845060096584232,-3.3192528777784798,-11.89102088597308,8.864437230390576e-29,4.374524792055763e-28,54.4294593096844
RASGRP4,-1.3262337546558185,-0.28403922883274996,-11.893452759199707,8.666976389394612e-29,4.278084726356169e-28,54.2644824235671
CBWD3,-0.9758966123720865,3.12838330728346,-11.896407455074064,8.432945205150211e-29,4.163543679919367e-28,53.84984941010237
LINC01089,-1.157801184739175,2.0459576396326944,-11.90061908605642,8.110187477092379e-29,4.009846223666931e-28,54.06792368262472
VIPR2,-2.6216955605068986,-3.3519938591065386,-11.910498789220146,7.400491927189824e-29,3.66326966643337e-28,54.61007618582059
RASGRP2,-1.493476594358255,1.936258510586852,-11.918844780770721,6.849367688011897e-29,3.393660522559893e-28,54.25251062408182
FLJ22763,-3.5370503948870162,-1.3135903034313474,-11.918912208574275,6.84508572452571e-29,3.3923392041579397e-28,54.56832835358574
RP11-700H6.4,-2.270317442006809,-3.230424472604593,-11.924082434835592,6.52456479697997e-29,3.2350196985592617e-28,54.72864924385163
GRAMD4,-1.72502407635929,5.508695247267451,-11.924132680547007,6.521524332676977e-29,3.2342756920711815e-28,53.929407350793696
DNA2,-1.202719009122704,1.5906761116467736,-11.930148966157102,6.167476112814426e-29,3.060134675110829e-28,54.40617047146351
NLRP12,-1.7746390518034039,-3.545531893909388,-11.93812384245465,5.727485496660465e-29,2.843166577318831e-28,54.87385791236869
RP11-799B12.2,-1.9624878526548308,-2.3611249009453577,-11.946346456752362,5.306522990316901e-29,2.636690380071585e-28,54.884840653060934
RP11-426C22.1,-2.473937400109936,-4.117788839085326,-11.947100859784946,5.269478742131294e-29,2.619523361443398e-28,54.983313148991414
PRDM10,-0.6596385454707563,2.4643790446298057,-11.949145794749079,5.170353428548908e-29,2.570855422817536e-28,54.44854062906707
RP11-160E2.19,-1.9467882290268272,-3.0065418777135706,-11.950396879618028,5.110626146038841e-29,2.5417589615262557e-28,54.95888592716598
OLFM4,-3.4856360694690833,-3.730737575893555,-11.957047665683778,4.804455425574211e-29,2.3917510619420513e-28,55.057028900712616
RP11-582E3.6,-0.7958168188469927,2.028238755882015,-11.958838345458098,4.7251873588586585e-29,2.3528475604103463e-28,54.60762428317415
RP11-146D12.2,-2.0701408531330494,-3.310510491047009,-11.965744125599532,4.431490667409501e-29,2.208224238003336e-28,55.116305917758375
GRB14,-1.3508211968034294,4.511270999740973,-11.967415435277305,4.363186394106252e-29,2.1751721774368292e-28,54.34093707130648
TMEM184A,-1.6577409467162703,4.58335647248597,-11.971341019521063,4.206845680458017e-29,2.098227970236517e-28,54.373694076599286
AUTS2,-1.9093213586082598,3.917253148974548,-11.973452041938355,4.125090309804039e-29,2.0579399471927373e-28,54.446209722662175
RNASE10,-1.8522053208939568,-3.7256480008341635,-11.97754626163401,3.971010551332233e-29,1.9815427562278662e-28,55.24560730850059
PMS2P3,-0.7887311788379712,0.6362284460937425,-11.978445439507768,3.937946114893956e-29,1.9655105097699087e-28,54.96569416660019
UNC5CL,-1.8423365961629243,4.303094015632661,-11.980697621810965,3.85632691618343e-29,1.9256879272610696e-28,54.476886248774626
FAM221A,-1.5314782613890663,1.669429099511313,-11.9812529570212,3.8364616685204664e-29,1.9162236486072618e-28,54.867149131071145
BMP2K,-0.9022178414008306,3.3658765047400148,-11.981773369433197,3.817938120078033e-29,1.90742517450045e-28,54.599222992488976
MSL3,-0.4927958565169579,3.5046429500539706,-11.986389632342709,3.657475284350145e-29,1.8289988904096689e-28,54.62058449380185
RP4-800G7.2,-1.5582486794977306,1.0493186567558186,-11.991016638389663,3.5033756801094176e-29,1.7531903600032905e-28,55.03664490545535
SLC6A19,-4.041421938583848,-2.871063881757658,-11.993741387193255,3.415670826790924e-29,1.7101152413609007e-28,55.35105280692065
RP11-141M3.6,-2.690429013431401,0.14084731994537888,-11.993832498478877,3.412776182710695e-29,1.7090733945034033e-28,55.154989022171634
SPEG,-2.352526699686053,-0.7745302899721335,-11.995629606793562,3.3561776976700515e-29,1.6811304599132864e-28,55.241814750113406
RP11-266K4.9,-1.870344531376694,-4.155845335200869,-12.001439082386813,3.1795270139855415e-29,1.5930249493019639e-28,55.485521249343584
FPGT-TNNI3K,-1.9057615480733905,-2.2969050993821063,-12.002468630098402,3.149200910656999e-29,1.5785839314207388e-28,55.39864346966457
CYP26A1,-3.604714374812446,-0.841969676207654,-12.003845361645846,3.109097659360959e-29,1.558853619946484e-28,55.32218184922141
RP11-884K10.7,-0.7269869733879752,1.3884420789626164,-12.006130262381049,3.043658819447809e-29,1.5267725384490647e-28,55.134884677788406
PTK2B,-1.0039413987364583,3.768188289251706,-12.007551548031094,3.003647100551065e-29,1.5070616352812713e-28,54.77984833644912
KDM7A,-0.918867959898567,3.6754894698462692,-12.011047404337782,2.9074459833741143e-29,1.459490630707613e-28,54.82444333567574
ZNF638,-0.4658944901489104,5.847808104337714,-12.01106680610172,2.906920723517237e-29,1.459490630707613e-28,54.742693868264
LLNLF-176F2.1,-1.4718014958180399,0.32254614012624605,-12.011782524893853,2.887610083554572e-29,1.4502265563102985e-28,55.304578478105185
BRD1,-0.7248386108551181,4.107445052343483,-12.015415079891643,2.791551978120633e-29,1.403662106690631e-28,54.81473675696107
PRKAG2,-1.1712601007570513,4.157432726692362,-12.016108497166748,2.77358029352702e-29,1.3949594565361112e-28,54.816582114833615
NT5C1B,-1.9602726283685785,-3.291542599662079,-12.016960473062287,2.751656747705843e-29,1.3842645909476842e-28,55.58776572863222
RP11-552F3.9,-1.736552614245337,-1.028353410561358,-12.0174307757122,2.739628615946953e-29,1.378543838541779e-28,55.45968703024208
CTD-3128G10.6,-1.8750410343589388,-3.990440467265876,-12.028198549830478,2.4781123765994827e-29,1.2490471381262042e-28,55.72514246431547
DLG2,-1.8617459155317475,-0.24531473339481719,-12.029268321945093,2.453528756151764e-29,1.2372500471898079e-28,55.51464354556957
PTPN2,-0.7937653283992234,4.048629198427496,-12.030595019306055,2.4233778606369937e-29,1.222339222069135e-28,54.961186505954515
C5AR1,-1.5031327654423872,2.3587370703115558,-12.033683651367022,2.3546057785709658e-29,1.1879362278963728e-28,55.247894187315616
CTD-2033D15.3,-2.6077623664598883,-3.954936349589277,-12.037169158272269,2.2793272426590106e-29,1.1505097351013507e-28,55.806401648677344
IFFO1,-0.7920061527865578,3.9605449006753646,-12.04674607356884,2.0845977063904692e-29,1.054245259506839e-28,55.12026798947754
FARP2,-0.7334536429175373,3.992940251901922,-12.047252316545771,2.07477798437081e-29,1.0495318402153208e-28,55.12147023791978
RP11-96C23.13,-2.165930127975657,-4.045422922947107,-12.052643066106823,1.973025351532501e-29,9.983004446696487e-29,55.95345430900781
RP11-152N13.16,-1.3286857933785112,-0.9153450100342186,-12.054141669171575,1.9456316637779686e-29,9.846771526344258e-29,55.79230124712639
ZNF692,-0.954508073246715,4.1487976645611715,-12.056710006694372,1.8995613073025978e-29,9.618246416894036e-29,55.19387059391631
NAPB,-0.6595924052526172,2.8830701809995554,-12.058845898188242,1.8620762404971106e-29,9.435268342378966e-29,55.393426929198384
AC008993.2,-1.8175600825908083,-3.1483460793339892,-12.060970646552837,1.8255173450517622e-29,9.252254053600908e-29,55.98720821420595
SLC22A5,-0.7651361181312151,3.3637017049932036,-12.06366516547952,1.7801806457271504e-29,9.024652209077321e-29,55.35842520033822
SYNPO2,-1.6909352844068515,2.658845448419188,-12.064473247281915,1.766803982214225e-29,8.959001457857404e-29,55.48370690687548
PLCB2,-1.3172117531498828,2.5692920559543406,-12.065198262939088,1.7548875370037232e-29,8.900725172588553e-29,55.50547203755862
MT1E,-3.447274339202158,5.074315474562146,-12.065598756941169,1.7483393049670923e-29,8.869654691358415e-29,55.23524045919137
EBNA1BP2,-0.8704754656613511,5.491912899961101,-12.074511990970962,1.6087365578075457e-29,8.169316712676955e-29,55.321372665127654
MAP3K6,-1.1145615629015313,2.724514624514895,-12.075184100503451,1.5986711573732268e-29,8.120166945177723e-29,55.572050482115635
SS18,-0.592403147492905,5.349303881896374,-12.078417369953726,1.551119507872565e-29,7.880542579547045e-29,55.35541043686509
SETBP1,-1.3298900848127664,2.8108039359258377,-12.078994393968914,1.5427824999494764e-29,7.840082469498875e-29,55.592792192427545
SSPO,-2.115541010879993,0.40028560460363705,-12.079274837660757,1.5387466910180556e-29,7.82146581593713e-29,55.92257269400814
ESR1,-2.8744194818646145,1.757369001748083,-12.084263397709927,1.468688123979211e-29,7.472591247077367e-29,55.80919144155949
HIST4H4,-1.4063630650753298,-2.3692425678870883,-12.0978220704965,1.2939062729404172e-29,6.591296010324421e-29,56.28535343135849
SETD6,-0.584955267098719,3.2557027374706577,-12.117713355734145,1.0742798355516439e-29,5.485800969144463e-29,55.878058163992705
CEACAM22P,-2.660528566224288,-3.035105232946061,-12.119907710490065,1.0524492312551039e-29,5.37693777768206e-29,56.527392074662835
NAIP,-1.117951515118408,3.3530568353842027,-12.121701505005925,1.0349320795147024e-29,5.288729553782797e-29,55.89958071550548
CCDC154,-1.6396246689379128,-1.4155580247763293,-12.128916896686693,9.673542418726294e-30,4.945798720070797e-29,56.51671576124192
RP11-262H14.4,-1.7107064384937323,-1.3110745122196512,-12.133798408704141,9.241445955400362e-30,4.7283334811516155e-29,56.55579434919839
RP11-326C3.16,-1.8568234678549662,-4.12342258603441,-12.133895198355074,9.23307559319472e-30,4.7252019172482626e-29,56.709318936329915
CSPG4P12,-1.5249198274859135,-0.36702733448243013,-12.134953972719243,9.142004195631981e-30,4.6797346848856566e-29,56.5044086452208
CTD-2104P17.1,-2.1054200454759586,-3.5955464032857467,-12.135814507565618,9.068643698379668e-30,4.643313593297615e-29,56.703195737455374
PGBD4,-0.8113023838517887,1.0049251019300565,-12.140969018990624,8.641329055773635e-30,4.42883929132293e-29,56.432730130710766
RP11-802E16.3,-1.6146751767881429,-0.0023802217647527373,-12.143083794426973,8.471865866077124e-30,4.3451672475022674e-29,56.5512072758916
TTC31,-0.8759305507144974,4.922113654949905,-12.144919737358354,8.327431513398982e-30,4.2731747880752217e-29,55.9746065943614
SIGLEC7,-1.6043819400656556,0.27220451878841023,-12.150869771578401,7.875974379270171e-30,4.044476525374362e-29,56.59983071506842
AKAP10,-0.6995141237957321,3.063279829116791,-12.15168150759772,7.8163032051393e-30,4.015797852679567e-29,56.226226209556394
C14orf105,-2.1275075945073163,3.3276045676448023,-12.151910450579672,7.79955498924031e-30,4.008173561023103e-29,56.18495773307858
RP11-320P7.2,-3.008876479888519,-5.146967006499214,-12.157254399999784,7.418611028997387e-30,3.814273866390015e-29,56.96535941983554
ZMYM2,-0.7766982492107974,4.610776611313676,-12.159947043247655,7.23374175102368e-30,3.720134133123172e-29,56.12386263907698
CYP2D7,-2.813857534503606,4.312485328019665,-12.160382384202947,7.204286185458852e-30,3.7058932832033374e-29,56.14507405263231
RP11-395G23.3,-1.9401132450991339,-1.9456845595031098,-12.161704660771376,7.115549823717677e-30,3.661143874266104e-29,56.85349176362022
RP11-524D16__A.3,-2.0119047604418356,-3.40302335085054,-12.162341158781544,7.073223983971624e-30,3.640257861684784e-29,56.94023391848186
ELMOD1,-2.759313920965205,-4.328629957158261,-12.1633885197487,7.004121414410333e-30,3.607345808407558e-29,56.991705804559246
AP001062.8,-2.331565456507137,-3.305482332842808,-12.163800033767915,6.977154891982255e-30,3.5943385871057955e-29,56.94894523568199
PLCH2,-3.044454059746334,1.7688302073339566,-12.165495799515094,6.867117480428573e-30,3.53851983418649e-29,56.563296939098464
NOXRED1,-1.5332405951676489,-2.467508047778812,-12.166845422636287,6.780777081517947e-30,3.494887387561262e-29,56.93211032570744
SNAPC4,-0.7805430887746478,3.673266451791313,-12.170037207629163,6.58086243180333e-30,3.394348076010937e-29,56.302596534402454
ADAMTS9-AS2,-2.0607987558423044,-3.3595097182390794,-12.17197558797117,6.462328703119431e-30,3.334028242486303e-29,57.02764239257391
CTD-3187F8.14,-2.069486063009143,-3.9268458919178157,-12.174597051851606,6.305397708197962e-30,3.25466375191157e-29,57.078680709827076
RP11-171I2.2,-1.6799369829808792,-1.902449409714613,-12.175236691413792,6.267685751170839e-30,3.236393652442946e-29,56.976805586045934
DLEU2L,-1.971599802013655,-4.183519547446476,-12.18017526671363,5.983976323993932e-30,3.0925554806310174e-29,57.14164395908619
GAB3,-1.1992585689336968,0.7023002936523289,-12.183649329524282,5.7920953290040325e-30,2.9978161211205443e-29,56.863295448069785
CTA-390C10.10,-1.8576101245328125,-1.418944474379953,-12.185901864556453,5.670968274872854e-30,2.9358478352761785e-29,57.04704871967788
SLC25A47,-4.287109353089798,4.747588312146544,-12.189540469143457,5.480611479087017e-30,2.838699948095305e-29,56.39487393818235
SYNE2,-1.2563174315203591,5.344460923777217,-12.192917871243175,5.309617445462645e-30,2.752169180825566e-29,56.42191545509545
TPRG1,-1.941594969820735,1.1363696252582187,-12.19366636000105,5.27244717280295e-30,2.733577091344862e-29,56.90846023729916
RP3-329A5.8,-1.4099565369558733,-1.8078098551285167,-12.19539903557686,5.187392657635332e-30,2.690143407118886e-29,57.158860689784234
HEATR5B,-0.7997527500714354,3.8470487923753915,-12.199949172714486,4.970480618141145e-30,2.581478843294225e-29,56.55951177631549
RP11-158H5.8,-2.158971661978354,-3.18190687015103,-12.201209687833288,4.912003641642939e-30,2.5517391166318734e-29,57.29071035435915
ZNF141,-1.6602744659321678,1.02689102490277,-12.20150848579708,4.8982427247913764e-30,2.545219988837043e-29,56.994392452823305
RP11-345P4.7,-1.9747687839035146,-2.223225295976676,-12.203356552228795,4.813980070164933e-30,2.5026738468731208e-29,57.25780369561758
LINC01595,-3.8658220257107008,-0.656305344465493,-12.203455829352281,4.809494591898602e-30,2.500961003061311e-29,57.16295956203826
RFX1,-0.5082123058407051,3.413154996772877,-12.20581685248701,4.704037806075082e-30,2.4467287281078492e-29,56.67453730198259
LONRF1,-1.0770266091045242,2.6867126771416294,-12.211113714689048,4.475750219605493e-30,2.3297195009262492e-29,56.844528199455695
PRMT9,-0.7447975014432036,2.185117289866357,-12.215748793438875,4.285053158111511e-30,2.232117348209724e-29,56.96979547318964
RLF,-0.9175938404138906,3.2774637623462457,-12.216598901144076,4.250966154383924e-30,2.214910497160148e-29,56.79671858415148
STRN3,-0.78257467020055,4.142807543896108,-12.21886095216181,4.161573168751296e-30,2.1699483928322605e-29,56.704887817406295
ABCC9,-2.1946995784911945,4.032567936082959,-12.220251632454838,4.107547003685335e-30,2.14284177144568e-29,56.728546559819314
RBM44,-1.5546895149058093,-2.415254537105018,-12.225133406871603,3.923364869856855e-30,2.0472654002882863e-29,57.47196005355914
NBPF19,-1.2665938688944514,2.8258216197815753,-12.227046767428966,3.8534403408096734e-30,2.0112775218197207e-29,56.969895091699705
